experiment,exploration_steps,type_of_similarity,partial_pipeline_id,min_to_terminal_similarity,max_to_terminal_similarity,explanation_satisfied
50,3,manhattan,0448d3b2-f46c-490b-aee9-f136e1a355bb,26.714176559761768,26.713992092387343,True
50,3,cosine,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.6271482017729437,0.6271513039945997,False
50,3,euclidian,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.8535743234846787,0.8535743234846787,False
50,4,manhattan,0448d3b2-f46c-490b-aee9-f136e1a355bb,26.983001056680678,26.983001056680678,False
50,4,cosine,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.629464133499365,0.629464133499365,False
50,4,euclidian,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.8592498414591305,0.8592498414591305,False
50,5,manhattan,0448d3b2-f46c-490b-aee9-f136e1a355bb,26.806056834924675,26.806056834924675,False
50,5,cosine,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.6274184483082236,0.6274184483082236,False
50,5,euclidian,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.8631695179769885,0.8631695179769885,False
50,6,manhattan,0448d3b2-f46c-490b-aee9-f136e1a355bb,26.644621749245857,26.644621749245857,False
50,6,cosine,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.626586027944428,0.6265880780322598,False
50,6,euclidian,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.8631968421109424,0.8631968421109424,False
50,7,manhattan,0448d3b2-f46c-490b-aee9-f136e1a355bb,26.73606488386997,26.735655006746583,True
50,7,cosine,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.6254978956131741,0.6254978956131741,False
50,7,euclidian,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.8635344436205256,0.8635344436205256,False
